77.3270 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
93.0692 	EXP 	i4: texRes = 128.0
93.0692 	EXP 	i5: texRes = 128.0
93.0692 	EXP 	i6: texRes = 128.0
93.0692 	EXP 	i1: texRes = 128.0
93.0692 	EXP 	i2: texRes = 128.0
93.0692 	EXP 	i3: texRes = 128.0
93.0692 	EXP 	idel: texRes = 128.0
93.0692 	EXP 	i0: texRes = 128.0
93.0692 	EXP 	ienter: texRes = 128.0
93.2125 	EXP 	i7: texRes = 256.0
93.2125 	EXP 	i8: texRes = 128.0
93.2125 	EXP 	i9: texRes = 128.0
93.2125 	EXP 	i4: texRes = 128.0
93.2125 	EXP 	i5: texRes = 128.0
93.2125 	EXP 	i6: texRes = 128.0
93.2125 	EXP 	i1: texRes = 128.0
93.2125 	EXP 	i2: texRes = 128.0
93.2125 	EXP 	i3: texRes = 128.0
93.2125 	EXP 	idel: texRes = 128.0
93.2125 	EXP 	i0: texRes = 128.0
93.2125 	EXP 	ienter: texRes = 128.0
93.3455 	EXP 	i7: texRes = 256.0
93.3455 	EXP 	i8: texRes = 128.0
93.3455 	EXP 	i9: texRes = 128.0
93.3455 	EXP 	i4: texRes = 128.0
93.3455 	EXP 	i5: texRes = 128.0
93.3455 	EXP 	i6: texRes = 128.0
93.3455 	EXP 	i1: texRes = 128.0
93.3455 	EXP 	i2: texRes = 128.0
93.3455 	EXP 	i3: texRes = 128.0
93.3455 	EXP 	idel: texRes = 128.0
93.3455 	EXP 	i0: texRes = 128.0
93.3455 	EXP 	ienter: texRes = 128.0
93.4768 	EXP 	i7: texRes = 256.0
93.4768 	EXP 	i8: texRes = 128.0
93.4768 	EXP 	i9: texRes = 128.0
93.4768 	EXP 	i4: texRes = 128.0
93.4768 	EXP 	i5: texRes = 128.0
93.4768 	EXP 	i6: texRes = 128.0
93.4768 	EXP 	i1: texRes = 128.0
93.4768 	EXP 	i2: texRes = 128.0
93.4768 	EXP 	i3: texRes = 128.0
93.4768 	EXP 	idel: texRes = 128.0
93.4768 	EXP 	i0: texRes = 128.0
93.4768 	EXP 	ienter: texRes = 128.0
93.6062 	EXP 	i7: texRes = 256.0
93.6062 	EXP 	i8: texRes = 128.0
93.6062 	EXP 	i9: texRes = 128.0
93.6062 	EXP 	i4: texRes = 128.0
93.6062 	EXP 	i5: texRes = 128.0
93.6062 	EXP 	i6: texRes = 128.0
93.6062 	EXP 	i1: texRes = 128.0
93.6062 	EXP 	i2: texRes = 128.0
93.6062 	EXP 	i3: texRes = 128.0
93.6062 	EXP 	idel: texRes = 128.0
93.6062 	EXP 	i0: texRes = 128.0
93.6062 	EXP 	ienter: texRes = 128.0
93.7436 	EXP 	i7: texRes = 256.0
93.7436 	EXP 	i8: texRes = 128.0
93.7436 	EXP 	i9: texRes = 128.0
93.7436 	EXP 	i4: texRes = 128.0
93.7436 	EXP 	i5: texRes = 128.0
93.7436 	EXP 	i6: texRes = 128.0
93.7436 	EXP 	i1: texRes = 128.0
93.7436 	EXP 	i2: texRes = 128.0
93.7436 	EXP 	i3: texRes = 128.0
93.7436 	EXP 	idel: texRes = 128.0
93.7436 	EXP 	i0: texRes = 128.0
93.7436 	EXP 	ienter: texRes = 128.0
93.8726 	EXP 	i7: texRes = 256.0
93.8726 	EXP 	i8: texRes = 128.0
93.8726 	EXP 	i9: texRes = 128.0
93.8726 	EXP 	i4: texRes = 128.0
93.8726 	EXP 	i5: texRes = 128.0
93.8726 	EXP 	i6: texRes = 128.0
93.8726 	EXP 	i1: texRes = 128.0
93.8726 	EXP 	i2: texRes = 128.0
93.8726 	EXP 	i3: texRes = 128.0
93.8726 	EXP 	idel: texRes = 128.0
93.8726 	EXP 	i0: texRes = 128.0
93.8726 	EXP 	ienter: texRes = 128.0
94.0024 	EXP 	i7: texRes = 256.0
94.0024 	EXP 	i8: texRes = 128.0
94.0024 	EXP 	i9: texRes = 128.0
94.0024 	EXP 	i4: texRes = 128.0
94.0024 	EXP 	i5: texRes = 128.0
94.0024 	EXP 	i6: texRes = 128.0
94.0024 	EXP 	i1: texRes = 128.0
94.0024 	EXP 	i2: texRes = 128.0
94.0024 	EXP 	i3: texRes = 128.0
94.0024 	EXP 	idel: texRes = 128.0
94.0024 	EXP 	i0: texRes = 128.0
94.0024 	EXP 	ienter: texRes = 128.0
94.1289 	EXP 	i7: texRes = 256.0
94.1289 	EXP 	i8: texRes = 128.0
94.1289 	EXP 	i9: texRes = 128.0
94.1289 	EXP 	i4: texRes = 128.0
94.1289 	EXP 	i5: texRes = 128.0
94.1289 	EXP 	i6: texRes = 128.0
94.1289 	EXP 	i1: texRes = 128.0
94.1289 	EXP 	i2: texRes = 128.0
94.1289 	EXP 	i3: texRes = 128.0
94.1289 	EXP 	idel: texRes = 128.0
94.1289 	EXP 	i0: texRes = 128.0
94.1289 	EXP 	ienter: texRes = 128.0
