12.2832 	EXP 	Created i0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='Images/0.png', interpolate=True, mask=None, maskParams=None, name='i0', opacity=1.0, ori=0.0, pos=array([ 0., -2.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
12.3068 	EXP 	Created ienter = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='Images/enter.jpg', interpolate=True, mask=None, maskParams=None, name='ienter', opacity=1.0, ori=0.0, pos=array([ 3., -2.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
12.3527 	EXP 	textbox: autoLog = True
12.3527 	EXP 	welcome: autoDraw = True
13.3023 	EXP 	instructions: autoDraw = True
13.3492 	EXP 	welcome: autoDraw = False
17.9333 	DATA 	Mouse: Left button down, pos=(441,417)
18.0574 	DATA 	Mouse:  Left button up, pos=(441,417)
23.9975 	DATA 	Mouse: Left button down, pos=(494,365)
24.1041 	DATA 	Mouse:  Left button up, pos=(494,365)
24.1714 	EXP 	Created sequence: sequential, trialTypes=1, nReps=50, seed=None
24.1718 	EXP 	New trial (rep=0, index=0): None
24.1746 	DATA 	Keypress: space
24.1961 	EXP 	welcome: autoDraw = False
24.1961 	EXP 	instructions: autoDraw = False
25.2126 	EXP 	textbox: autoDraw = True
25.2126 	EXP 	i7: autoDraw = True
25.2126 	EXP 	i7: texRes = 256.0
25.2126 	EXP 	i8: autoDraw = True
25.2126 	EXP 	i8: texRes = 128.0
25.2126 	EXP 	i9: autoDraw = True
25.2126 	EXP 	i9: texRes = 128.0
25.2126 	EXP 	i4: autoDraw = True
25.2126 	EXP 	i4: texRes = 128.0
25.2126 	EXP 	i5: autoDraw = True
25.2126 	EXP 	i5: texRes = 128.0
25.2126 	EXP 	i6: autoDraw = True
25.2126 	EXP 	i6: texRes = 128.0
25.2126 	EXP 	i1: autoDraw = True
25.2126 	EXP 	i1: texRes = 128.0
25.2126 	EXP 	i2: autoDraw = True
25.2126 	EXP 	i2: texRes = 128.0
25.2126 	EXP 	i3: autoDraw = True
25.2126 	EXP 	i3: texRes = 128.0
25.2126 	EXP 	idel: autoDraw = True
25.2126 	EXP 	idel: texRes = 128.0
25.2126 	EXP 	i0: autoDraw = True
25.2126 	EXP 	i0: texRes = 128.0
25.2126 	EXP 	ienter: autoDraw = True
25.2126 	EXP 	ienter: texRes = 128.0
25.2460 	EXP 	i7: texRes = 256.0
25.2460 	EXP 	i8: texRes = 128.0
25.2460 	EXP 	i9: texRes = 128.0
25.2460 	EXP 	i4: texRes = 128.0
25.2460 	EXP 	i5: texRes = 128.0
25.2460 	EXP 	i6: texRes = 128.0
25.2460 	EXP 	i1: texRes = 128.0
25.2460 	EXP 	i2: texRes = 128.0
25.2460 	EXP 	i3: texRes = 128.0
25.2460 	EXP 	idel: texRes = 128.0
25.2460 	EXP 	i0: texRes = 128.0
25.2460 	EXP 	ienter: texRes = 128.0
25.2793 	EXP 	i7: texRes = 256.0
25.2793 	EXP 	i8: texRes = 128.0
25.2793 	EXP 	i9: texRes = 128.0
25.2793 	EXP 	i4: texRes = 128.0
25.2793 	EXP 	i5: texRes = 128.0
25.2793 	EXP 	i6: texRes = 128.0
25.2793 	EXP 	i1: texRes = 128.0
25.2793 	EXP 	i2: texRes = 128.0
25.2793 	EXP 	i3: texRes = 128.0
25.2793 	EXP 	idel: texRes = 128.0
25.2793 	EXP 	i0: texRes = 128.0
25.2793 	EXP 	ienter: texRes = 128.0
25.3145 	EXP 	i7: texRes = 256.0
25.3145 	EXP 	i8: texRes = 128.0
25.3145 	EXP 	i9: texRes = 128.0
25.3145 	EXP 	i4: texRes = 128.0
25.3145 	EXP 	i5: texRes = 128.0
25.3145 	EXP 	i6: texRes = 128.0
25.3145 	EXP 	i1: texRes = 128.0
25.3145 	EXP 	i2: texRes = 128.0
25.3145 	EXP 	i3: texRes = 128.0
25.3145 	EXP 	idel: texRes = 128.0
25.3145 	EXP 	i0: texRes = 128.0
25.3145 	EXP 	ienter: texRes = 128.0
25.3473 	EXP 	i7: texRes = 256.0
25.3473 	EXP 	i8: texRes = 128.0
25.3473 	EXP 	i9: texRes = 128.0
25.3473 	EXP 	i4: texRes = 128.0
25.3473 	EXP 	i5: texRes = 128.0
25.3473 	EXP 	i6: texRes = 128.0
25.3473 	EXP 	i1: texRes = 128.0
25.3473 	EXP 	i2: texRes = 128.0
25.3473 	EXP 	i3: texRes = 128.0
25.3473 	EXP 	idel: texRes = 128.0
25.3473 	EXP 	i0: texRes = 128.0
25.3473 	EXP 	ienter: texRes = 128.0
25.3796 	EXP 	i7: texRes = 256.0
25.3796 	EXP 	i8: texRes = 128.0
25.3796 	EXP 	i9: texRes = 128.0
25.3796 	EXP 	i4: texRes = 128.0
25.3796 	EXP 	i5: texRes = 128.0
25.3796 	EXP 	i6: texRes = 128.0
25.3796 	EXP 	i1: texRes = 128.0
25.3796 	EXP 	i2: texRes = 128.0
25.3796 	EXP 	i3: texRes = 128.0
25.3796 	EXP 	idel: texRes = 128.0
25.3796 	EXP 	i0: texRes = 128.0
25.3796 	EXP 	ienter: texRes = 128.0
25.4140 	EXP 	i7: texRes = 256.0
25.4140 	EXP 	i8: texRes = 128.0
25.4140 	EXP 	i9: texRes = 128.0
25.4140 	EXP 	i4: texRes = 128.0
25.4140 	EXP 	i5: texRes = 128.0
25.4140 	EXP 	i6: texRes = 128.0
25.4140 	EXP 	i1: texRes = 128.0
25.4140 	EXP 	i2: texRes = 128.0
25.4140 	EXP 	i3: texRes = 128.0
25.4140 	EXP 	idel: texRes = 128.0
25.4140 	EXP 	i0: texRes = 128.0
25.4140 	EXP 	ienter: texRes = 128.0
25.4461 	EXP 	i7: texRes = 256.0
25.4461 	EXP 	i8: texRes = 128.0
25.4461 	EXP 	i9: texRes = 128.0
25.4461 	EXP 	i4: texRes = 128.0
25.4461 	EXP 	i5: texRes = 128.0
25.4461 	EXP 	i6: texRes = 128.0
25.4461 	EXP 	i1: texRes = 128.0
25.4461 	EXP 	i2: texRes = 128.0
25.4461 	EXP 	i3: texRes = 128.0
25.4461 	EXP 	idel: texRes = 128.0
25.4461 	EXP 	i0: texRes = 128.0
25.4461 	EXP 	ienter: texRes = 128.0
25.4800 	EXP 	i7: texRes = 256.0
25.4800 	EXP 	i8: texRes = 128.0
25.4800 	EXP 	i9: texRes = 128.0
25.4800 	EXP 	i4: texRes = 128.0
25.4800 	EXP 	i5: texRes = 128.0
25.4800 	EXP 	i6: texRes = 128.0
25.4800 	EXP 	i1: texRes = 128.0
25.4800 	EXP 	i2: texRes = 128.0
25.4800 	EXP 	i3: texRes = 128.0
25.4800 	EXP 	idel: texRes = 128.0
25.4800 	EXP 	i0: texRes = 128.0
25.4800 	EXP 	ienter: texRes = 128.0
25.5132 	EXP 	i7: texRes = 256.0
25.5132 	EXP 	i8: texRes = 128.0
25.5132 	EXP 	i9: texRes = 128.0
25.5132 	EXP 	i4: texRes = 128.0
25.5132 	EXP 	i5: texRes = 128.0
25.5132 	EXP 	i6: texRes = 128.0
25.5132 	EXP 	i1: texRes = 128.0
25.5132 	EXP 	i2: texRes = 128.0
25.5132 	EXP 	i3: texRes = 128.0
25.5132 	EXP 	idel: texRes = 128.0
25.5132 	EXP 	i0: texRes = 128.0
25.5132 	EXP 	ienter: texRes = 128.0
25.5471 	EXP 	i7: texRes = 256.0
25.5471 	EXP 	i8: texRes = 128.0
25.5471 	EXP 	i9: texRes = 128.0
25.5471 	EXP 	i4: texRes = 128.0
25.5471 	EXP 	i5: texRes = 128.0
25.5471 	EXP 	i6: texRes = 128.0
25.5471 	EXP 	i1: texRes = 128.0
25.5471 	EXP 	i2: texRes = 128.0
25.5471 	EXP 	i3: texRes = 128.0
25.5471 	EXP 	idel: texRes = 128.0
25.5471 	EXP 	i0: texRes = 128.0
25.5471 	EXP 	ienter: texRes = 128.0
25.5973 	EXP 	i7: texRes = 256.0
25.5973 	EXP 	i8: texRes = 128.0
25.5973 	EXP 	i9: texRes = 128.0
25.5973 	EXP 	i4: texRes = 128.0
25.5973 	EXP 	i5: texRes = 128.0
25.5973 	EXP 	i6: texRes = 128.0
25.5973 	EXP 	i1: texRes = 128.0
25.5973 	EXP 	i2: texRes = 128.0
25.5973 	EXP 	i3: texRes = 128.0
25.5973 	EXP 	idel: texRes = 128.0
25.5973 	EXP 	i0: texRes = 128.0
25.5973 	EXP 	ienter: texRes = 128.0
25.6294 	EXP 	i7: texRes = 256.0
25.6294 	EXP 	i8: texRes = 128.0
25.6294 	EXP 	i9: texRes = 128.0
25.6294 	EXP 	i4: texRes = 128.0
25.6294 	EXP 	i5: texRes = 128.0
25.6294 	EXP 	i6: texRes = 128.0
25.6294 	EXP 	i1: texRes = 128.0
25.6294 	EXP 	i2: texRes = 128.0
25.6294 	EXP 	i3: texRes = 128.0
25.6294 	EXP 	idel: texRes = 128.0
25.6294 	EXP 	i0: texRes = 128.0
25.6294 	EXP 	ienter: texRes = 128.0
25.6636 	EXP 	i7: texRes = 256.0
25.6636 	EXP 	i8: texRes = 128.0
25.6636 	EXP 	i9: texRes = 128.0
